The IOP Mass Simulation Data Of Se41
The abundance value of all kinds of IOP elements in the different atom is as follow
Se
79.916520     0.498000
77.919000     0.237000
75.919212     0.092000
81.916698     0.088000
76.919912     0.076000
73.922475     0.009000
The distribution of abundance in Se41 is as follow
  M / Z        Abundance       Spread        Multiplicity
3,206.629551  0.00000000    0.00000018           1
3,206.629941  0.00000000    0.00000001           1
3,206.631429  0.00000001    0.00003653           3
3,206.631819  0.00000000    0.00000348           1
3,206.632209  0.00000000    0.00000042           1
3,206.632599  0.00000000    0.00000003           1
3,206.633148  0.00000002    0.00010618           2
3,206.633538  0.00000001    0.00008896           2
3,206.634087  0.00000000    0.00002929           1
3,206.634477  0.00000000    0.00000498           1
3,206.634867  0.00000000    0.00000048           1
3,206.635416  0.00000005    0.00029232           2
3,206.635806  0.00000005    0.00030538           2
3,206.636196  0.00000002    0.00012718           1
3,206.636586  0.00000000    0.00002792           1
3,206.637135  0.00000000    0.00000359           1
3,206.637684  0.00000008    0.00049645           2
3,206.638074  0.00000010    0.00062682           2
3,206.638464  0.00000005    0.00031751           1
3,206.638854  0.00000001    0.00008556           1
3,206.639244  0.00000000    0.00001369           1
3,206.639634  0.00000000    0.00000137           1
3,206.639952  0.00000009    0.00054166           2
3,206.640342  0.00000013    0.00081075           2
3,206.640732  0.00000008    0.00048657           1
3,206.641122  0.00000003    0.00015576           1
3,206.641512  0.00000000    0.00002976           1
3,206.641902  0.00000000    0.00000359           1
3,206.642220  0.00000006    0.00039063           2
3,206.642292  0.00000000    0.00000028           1
3,206.642610  0.00000011    0.00068327           2
3,206.642682  0.00000000    0.00000001           1
3,206.643000  0.00000008    0.00047721           1
3,206.643390  0.00000003    0.00017731           1
3,206.643780  0.00000001    0.00003929           1
3,206.644170  0.00000000    0.00000551           1
3,206.644488  0.00000003    0.00018904           2
3,206.644560  0.00000000    0.00000050           1
3,206.644878  0.00000006    0.00038325           2
3,206.644950  0.00000000    0.00000003           1
3,206.645268  0.00000005    0.00030758           1
3,206.645658  0.00000002    0.00013043           1
3,206.646048  0.00000001    0.00003280           1
3,206.646438  0.00000000    0.00000519           1
3,206.646756  0.00000001    0.00006180           2
3,206.646828  0.00000000    0.00000053           1
3,206.647146  0.00000002    0.00014466           2
3,206.647218  0.00000000    0.00000004           1
3,206.647536  0.00000002    0.00013231           1
3,206.647926  0.00000001    0.00006323           1
3,206.648316  0.00000000    0.00001774           1
3,206.648706  0.00000000    0.00000310           1
3,206.649024  0.00000000    0.00001363           1
3,206.649096  0.00000000    0.00000035           1
3,206.649414  0.00000001    0.00003685           2
3,206.649486  0.00000000    0.00000003           1
3,206.649804  0.00000001    0.00003823           1
3,206.650194  0.00000000    0.00002040           1
3,206.650584  0.00000000    0.00000630           1
3,206.650974  0.00000000    0.00000119           1
3,206.651292  0.00000000    0.00000200           1
3,206.651364  0.00000000    0.00000014           1
3,206.651682  0.00000000    0.00000630           2
3,206.651754  0.00000000    0.00000001           1
3,206.652072  0.00000000    0.00000741           1
3,206.652462  0.00000000    0.00000438           1
3,206.652852  0.00000000    0.00000147           1
3,206.653242  0.00000000    0.00000030           1
3,206.653560  0.00000000    0.00000019           2
3,206.653632  0.00000000    0.00000004           1
3,206.653950  0.00000000    0.00000071           2
3,206.654340  0.00000000    0.00000095           1
3,206.654730  0.00000000    0.00000062           1
3,206.655120  0.00000000    0.00000022           1
3,206.655510  0.00000000    0.00000005           1
3,206.655828  0.00000000    0.00000001           2
3,206.656218  0.00000000    0.00000005           1
3,206.656608  0.00000000    0.00000008           1
3,206.656998  0.00000000    0.00000006           1
3,206.657388  0.00000000    0.00000002           1
3,208.624413  0.00000000    0.00000004           3
3,208.626681  0.00000000    0.00000159           3
3,208.627071  0.00000000    0.00000006           1
3,208.628949  0.00000000    0.00002459           3
3,208.629339  0.00000000    0.00000193           1
3,208.629729  0.00000000    0.00000020           1
3,208.630119  0.00000000    0.00000001           1
3,208.630668  0.00000002    0.00010040           2
3,208.631217  0.00000001    0.00007871           2
3,208.631607  0.00000000    0.00002394           1
3,208.631997  0.00000000    0.00000369           1
3,208.632387  0.00000000    0.00000032           1
3,208.632936  0.00000006    0.00035560           2
3,208.633326  0.00000006    0.00035649           2
3,208.633716  0.00000002    0.00014148           1
3,208.634265  0.00000000    0.00002933           1
3,208.634655  0.00000000    0.00000352           1
3,208.635204  0.00000012    0.00075323           2
3,208.635594  0.00000015    0.00092972           2
3,208.635984  0.00000007    0.00045868           1
3,208.636374  0.00000002    0.00011986           1
3,208.636764  0.00000000    0.00001850           1
3,208.637472  0.00000016    0.00100605           2
3,208.637862  0.00000024    0.00149060           2
3,208.638252  0.00000014    0.00088609           1
3,208.638642  0.00000005    0.00028053           1
3,208.639032  0.00000001    0.00005292           1
3,208.639422  0.00000000    0.00000629           1
3,208.639740  0.00000014    0.00087211           2
3,208.639812  0.00000000    0.00000049           1
3,208.640130  0.00000025    0.00153145           2
3,208.640325  0.00000000    0.00000002           1
3,208.640520  0.00000017    0.00107438           1
3,208.640910  0.00000006    0.00040124           1
3,208.641300  0.00000001    0.00008945           1
3,208.641690  0.00000000    0.00001262           1
3,208.642008  0.00000008    0.00050314           2
3,208.642080  0.00000000    0.00000116           1
3,208.642398  0.00000017    0.00103539           2
3,208.642470  0.00000000    0.00000007           1
3,208.642788  0.00000014    0.00084517           1
3,208.643178  0.00000006    0.00036542           1
3,208.643568  0.00000002    0.00009400           1
3,208.643958  0.00000000    0.00001528           1
3,208.644276  0.00000003    0.00019479           2
3,208.644348  0.00000000    0.00000162           1
3,208.644666  0.00000008    0.00046766           2
3,208.644738  0.00000000    0.00000011           1
3,208.645056  0.00000007    0.00044020           1
